snapshot_id,source_revision,pad_id,legacy_id,pad_name,county,township,record_revision,has_reviewed_directions,has_structured_sequence,selected_destination_source,selected_latitude,selected_longitude,verified_entrance_latitude,verified_entrance_longitude,saved_pad_latitude,saved_pad_longitude,odnr_pad_latitude,odnr_pad_longitude,odnr_wellhead_latitude,odnr_wellhead_longitude,public_google_route,public_google_handoff
098667bf-a39f-4e7b-86e1-0706c882943c,6,143f5268-33e4-4598-8101-40220b5cfdc4,ascent--lawson,LAWSON,Guernsey,LONDONDERRY,1786258360881449,true,true,saved_pad_reference,40.124991,-81.295913,,,40.124991,-81.295913,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,65083627-e1a1-4688-8ed0-d279011963e2,ascent--leila,LEILA,Guernsey,Lnd,1787459253071652,true,true,saved_pad_reference,40.168102,-81.2548,,,40.168102,-81.2548,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,6a46001d-bc61-4cd2-8c30-40e5366aaa69,ascent--lincoln,LINCOLN,Guernsey,MADISON,1786258360881449,true,true,saved_pad_reference,40.091674,-81.360771,,,40.091674,-81.360771,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,5c4a497e-cf33-48dd-8272-9fd06ebb9e6a,ascent--lodge,LODGE,Guernsey,Washington,1786265812046205,true,true,official_wellhead_reference,40.164138,-81.351162,,,,,,,40.164138,-81.351162,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,6d89d217-9479-40ea-ab0e-64937b8cebc6,ascent--miller-farms,MILLER FARMS,Guernsey,WASHINGTON,1786265812046205,true,true,saved_pad_reference,40.174982,-81.380498,,,40.174982,-81.380498,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,fc8a81c6-ccd5-4d1c-9eb6-507f05317688,ascent--mohorovich,MOHOROVICH,Guernsey,RICHLAND,1786265812046205,true,true,saved_pad_reference,39.951763,-81.374778,,,39.951763,-81.374778,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,24ad118d-5618-49c4-a805-40b137f1ebb6,ascent--raber,RABER,Guernsey,LONDONDERRY,1786258360881449,true,true,saved_pad_reference,40.086629,-81.341006,,,40.086629,-81.341006,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,0a2a4a64-6e64-4b7d-9652-e1a97db4fc4f,ascent--rector-c,RECTOR-C,Guernsey,RICHLAND,1786265812046205,true,true,saved_pad_reference,39.955552,-81.395087,,,39.955552,-81.395087,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,be83fc24-5c6a-49cd-88a0-52016ca7b657,ascent--red-hill-farm,RED-HILL-FARM,Guernsey,LONDONDERRY,1786258360881449,true,true,saved_pad_reference,40.136541,-81.336794,,,40.136541,-81.336794,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,49621232-da89-4960-b1b2-037a7151b28b,ascent--shipman,SHIPMAN,Guernsey,WILLS,1786258360881449,true,true,saved_pad_reference,40.031159,-81.432415,,,40.031159,-81.432415,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,8ed9b8f8-33f6-4701-a4a4-4849d4b8c254,ascent--shugert-daddy,SHUGERT DADDY,Guernsey,Wills,1787459253071652,false,false,saved_pad_reference,40.0061875,-81.4118155,,,40.0061875,-81.4118155,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,06ac93a2-3b46-44fd-9fa6-2fd29201858a,ascent--skull-fork,SKULL FORK,Guernsey,Londonderry,1787459253071652,true,true,verified_driver_entrance,40.159734,-81.260675,40.159734,-81.260675,,,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,eae4741b-7fb4-4bc3-8b20-26043032acda,ascent--slabaugh,SLABAUGH,Guernsey,Richland,1786265512886177,true,true,saved_pad_reference,39.95541,-81.4408,,,39.95541,-81.4408,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,90d4f3e4-f0a1-48eb-81f8-ea66ee6c80bb,ascent--stella,STELLA,Guernsey,Madison,1787459253071652,true,true,saved_pad_reference,40.113555,-81.37761,,,40.113555,-81.37761,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,25dc64b5-4a52-4cef-8b2c-62e7e36d64c7,ascent--tarpley,TARPLEY,Guernsey,OXFORD,1786265812046205,true,true,saved_pad_reference,40.063839,-81.293734,,,40.063839,-81.293734,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,1e898176-672d-4174-8878-4aae0aee2128,ascent--thomas,THOMAS,Guernsey,LONDONDERRY,1786265812046205,true,true,saved_pad_reference,40.096986,-81.307667,,,40.096986,-81.307667,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,6c93d03a-76e8-4c03-b47e-8b7011c81a1a,ascent--troyer,TROYER,Guernsey,LONDONDERRY,1786258360881449,true,true,saved_pad_reference,40.087025,-81.259818,,,40.087025,-81.259818,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,07e2e252-8d2b-47b7-a12a-040deecefcae,ascent--wagler,WAGLER,Guernsey,LONDONDERRY,1786258360881449,true,true,saved_pad_reference,40.164906,-81.308695,,,40.164906,-81.308695,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,c4ef4511-c391-48af-9e1a-7b70b90e9294,ascent--wagner,WAGNER,Guernsey,Oxford,1786246617744175,true,true,official_pad_reference,40.021181,-81.239429,,,,,40.021181,-81.239429,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,f8597217-c26a-4b87-aad9-10be70e41590,ascent--waldo,WALDO,Guernsey,MONROE,1786265812046205,true,true,saved_pad_reference,40.171589,-81.445777,,,40.171589,-81.445777,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,8e823835-2c10-4275-84e9-4067376fa364,ascent--wampum,WAMPUM,Guernsey,RICHLAND,1786258360881449,true,true,saved_pad_reference,39.962923,-81.440117,,,39.962923,-81.440117,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,88709ded-fda7-42df-ba94-b6bb6c04e45a,ascent--watson,WATSON,Guernsey,MILLWOOD,1786265812046205,true,true,saved_pad_reference,39.963226,-81.362466,,,39.963226,-81.362466,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,5e3668fe-65aa-47b0-b7a9-168686b1827a,ascent--able,ABLE,Harrison,Archer,1786258360881449,false,false,official_pad_reference,40.300459,-80.98825,,,,,40.300459,-80.98825,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,f84fe2e3-be3f-400d-9683-4d111332fa2b,ascent--ace,ACE,Harrison,CADIZ,1786265812046205,true,true,saved_pad_reference,40.280406,-81.068282,,,40.280406,-81.068282,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,9f32ed65-4fb4-4e23-9cf6-87afdb0acb9c,ascent--alpha,ALPHA,Harrison,ATHENS,1786265812046205,true,true,saved_pad_reference,40.197838,-81.060432,,,40.197838,-81.060432,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,b7526e45-0b33-4988-ae1c-0a4140971f8e,ascent--banjo,BANJO,Harrison,SHORT CREEK,1787615581785257,true,true,verified_driver_entrance,40.186964,-80.968365,40.186964,-80.968365,,,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,39014302-2bd7-4c96-a5f0-0857f99986db,ascent--beacon,BEACON,Harrison,CADIZ,1786258360881449,true,true,saved_pad_reference,40.228358,-81.038333,,,40.228358,-81.038333,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,0e6f23f1-3bfb-44b0-aa4e-f24dde611880,ascent--beetle,BEETLE,Harrison,SHORT CREEK,1787459253071652,true,true,saved_pad_reference,40.185403,-80.922718,,,40.185403,-80.922718,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,807ccb15-6f57-4c7a-978d-ab02e7a7c4ba,ascent--bella,BELLA,Harrison,CADIZ,1786265812046205,true,true,saved_pad_reference,40.235367,-81.0188,,,40.235367,-81.0188,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,3e03a228-2ad4-4d0a-b3cb-5a25e8d54006,ascent--bouska,BOUSKA,Harrison,Freeport,1786265512886177,true,true,saved_pad_reference,40.19661,-81.232275,,,40.19661,-81.232275,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,4c73e244-6132-4d40-83fc-3fe5e6e65bf6,ascent--bravo,BRAVO,Harrison,ATHENS,1786265812046205,true,true,saved_pad_reference,40.178556,-81.015064,,,40.178556,-81.015064,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,c3b42375-2422-470e-8949-f27e1f00b3d3,ascent--bsa,BSA,Harrison,NOTTINGHAM,1786258360881449,true,true,saved_pad_reference,40.256309,-81.155001,,,40.256309,-81.155001,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,185d9eb6-58af-4009-bf53-fdd23113a572,ascent--cardinal,CARDINAL,Harrison,Moorefield,1787459253071652,true,true,saved_pad_reference,40.215556,-81.135068,,,40.215556,-81.135068,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,8152a466-3229-4cb0-8f9f-9f2929aceed4,ascent--charley,CHARLEY,Harrison,Athens,1786265812046205,true,true,official_pad_reference,40.22127,-81.053351,,,,,40.22127,-81.053351,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,b614c93c-06d1-4993-b3fb-ad840f359e4c,ascent--cobra,COBRA,Harrison,CADIZ,1787459253071652,true,true,saved_pad_reference,40.282608,-81.012491,,,40.282608,-81.012491,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,7c3c39de-f6be-4838-bb7f-56ec8ff44db7,ascent--collectors,COLLECTORS,Harrison,NOTTINGHAM,1786258360881449,true,true,saved_pad_reference,40.265648,-81.120595,,,40.265648,-81.120595,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,e2b32e85-9e93-4388-8215-9d8167cbbeb8,ascent--cologie,COLOGIE,Harrison,Green,1787615581785257,true,true,verified_driver_entrance,40.25403,-80.913577,40.25403,-80.913577,,,,,,,true,true
098667bf-a39f-4e7b-86e1-0706c882943c,6,95dcbd15-afd0-4357-a521-e23bcd6b4118,ascent--conotton,CONOTTON,Harrison,MOOREFIELD,1786258360881449,true,true,saved_pad_reference,40.224259,-81.162714,,,40.224259,-81.162714,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,6ccc2641-82d8-4398-bc7c-572d95cb9f0b,ascent--corder,CORDER,Harrison,NOTTINGHAM,1786258360881449,true,true,saved_pad_reference,40.26227,-81.137581,,,40.26227,-81.137581,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,4b0b99b7-da77-4b27-a2f7-7e8d3a9875d3,ascent--cravat-coal,CRAVAT COAL,Harrison,SHORT CREEK,1786258360881449,true,true,saved_pad_reference,40.168593,-80.931288,,,40.168593,-80.931288,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,3a72c3df-f0a1-4639-a468-019989c78f43,ascent--cricket,CRICKET,Harrison,SHORT CREEK,1786265812046205,true,true,saved_pad_reference,40.221655,-80.881193,,,40.221655,-80.881193,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,a4281545-b928-4130-90c5-1b18d6050717,ascent--cypress,CYPRESS,Harrison,Cadiz,1786265512886177,true,true,official_wellhead_reference,40.230671,-80.986542,,,,,,,40.230671,-80.986542,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,3e3f48e1-40bf-41f4-99f9-6cab7e69d8eb,ascent--domino,DOMINO,Harrison,Cadiz,1786265812046205,true,true,official_pad_reference,40.230738,-81.023713,,,,,40.230738,-81.023713,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,bb351070-6c94-45e5-942f-e155f9e86f7e,ascent--duke,DUKE,Harrison,SHORT CREEK,1786265812046205,true,true,saved_pad_reference,40.214409,-80.891316,,,40.214409,-80.891316,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,922acc11-2fd1-44a4-8a94-90f653e2ce58,ascent--dwayne,DWAYNE,Harrison,GREEN,1786258360881449,true,true,verified_driver_entrance,40.263022,-80.893276,40.263022,-80.893276,,,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,83b27fd3-4615-4ea1-ad36-0b05b359f5d2,ascent--echo,ECHO,Harrison,ATHENS,1786265812046205,true,true,saved_pad_reference,40.179321,-81.026812,,,40.179321,-81.026812,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,59411ad1-15c6-4c77-88d8-ddd6dc852782,ascent--edington,EDINGTON,Harrison,ATHENS,1786258360881449,true,true,saved_pad_reference,40.178626,-81.057008,,,40.178626,-81.057008,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,61e21e3c-360b-40b0-8153-209b4fb3d5eb,ascent--ellen,ELLEN,Harrison,MOOREFIELD,1787459253071652,true,true,saved_pad_reference,40.227073,-81.148656,,,40.227073,-81.148656,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,8148f6bd-b58f-4a61-81b4-e6018c185fde,ascent--foxtrot,FOXTROT,Harrison,ATHENS,1786265812046205,true,true,saved_pad_reference,40.18615,-81.001693,,,40.18615,-81.001693,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,b9a8e55c-3583-4019-85fc-54a03d420ace,ascent--hamilton,HAMILTON,Harrison,MOOREFIELD,1786258360881449,true,true,saved_pad_reference,40.225052,-81.177456,,,40.225052,-81.177456,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,9aa065c0-8896-49e2-b02d-d4ca71acefc3,ascent--jeffco,JEFFCO,Harrison,GREEN,1786265812046205,true,true,saved_pad_reference,40.292482,-80.896856,,,40.292482,-80.896856,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,3d8f12eb-538a-49b7-b668-08288e3a26a1,ascent--jones,JONES,Harrison,NOTTINGHAM,1786258360881449,true,true,saved_pad_reference,40.261571,-81.17006,,,40.261571,-81.17006,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,518659d9-bca2-47b0-b294-3141ba679fc4,ascent--lasso,LASSO,Harrison,Short Creek,1787459253071652,false,false,saved_pad_reference,40.240883,-80.913963,,,40.240883,-80.913963,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,b11e4ded-76d0-403f-8a50-d76c413e5db5,ascent--liggett,LIGGETT,Harrison,Athens,1786265812046205,true,true,saved_pad_reference,40.221926,-80.988679,,,40.221926,-80.988679,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,c7fffd5d-1e83-47c6-8f51-ee9a7ce490e7,ascent--medinah,MEDINAH,Harrison,GREEN,1787459253071652,true,true,saved_pad_reference,40.311514,-80.896954,,,40.311514,-80.896954,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,655a97d5-ffdf-4b13-bf66-3d22022239b4,ascent--pettay,PETTAY,Harrison,NOTTINGHAM,1787459253071652,true,true,saved_pad_reference,40.238511,-81.173547,,,40.238511,-81.173547,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,75600d0c-17b8-488b-96c9-4b7b8ffc8b1b,ascent--pickens,PICKENS,Harrison,Short Creek,1787615581785257,true,true,verified_driver_entrance,40.182544,-80.977135,40.182544,-80.977135,,,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,cce7cf93-bb03-4766-8c54-711034ec2a4f,ascent--pine-valley,PINE VALLEY,Harrison,GREEN,1786258360881449,true,true,saved_pad_reference,40.285899,-80.881753,,,40.285899,-80.881753,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,2320c393-cad9-4c1b-94f9-7021c8488bd1,ascent--rose,ROSE,Harrison,Nottingham,1787459253071652,true,true,saved_pad_reference,40.17011544,-81.08306636,,,40.17011544,-81.08306636,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,166c5d6c-3a8d-4481-b8bf-5d74b7605f0d,ascent--sadler,SADLER,Harrison,Short Creek,1786440150388625,true,true,verified_driver_entrance,40.207568,-80.935841,40.207568,-80.935841,,,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,6ef0746f-341a-4d29-9399-a81cfbec11e8,ascent--scout,SCOUT,Harrison,SHORT CREEK,1787615581785257,true,true,saved_pad_reference,40.165091,-80.903485,,,40.165091,-80.903485,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,9b9ddf20-a551-43c6-a709-0552a3aee134,ascent--sheporgi,SHEPORGI,Harrison,GREEN,1786258360881449,true,true,saved_pad_reference,40.277767,-80.888526,,,40.277767,-80.888526,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,ec0637e2-1673-41c8-9004-cc317a9c9060,ascent--sherwood,SHERWOOD,Harrison,MOOREFIELD,1786265812046205,true,true,saved_pad_reference,40.208184,-81.120811,,,40.208184,-81.120811,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,09d47bdb-8607-4e4b-b558-63bf5266bdd3,ascent--sparger,SPARGER,Harrison,NOTTINGHAM,1786258360881449,true,true,saved_pad_reference,40.251961,-81.139182,,,40.251961,-81.139182,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,f5a82acf-d7c0-4ce3-ad4e-0de810551450,ascent--sproull,SPROULL,Harrison,NOTTINGHAM,1786258360881449,true,true,saved_pad_reference,40.22914,-81.151012,,,40.22914,-81.151012,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,8a41dad0-5602-4a6b-bd04-9bc9cae27941,ascent--tarbert,TARBERT,Harrison,MOOREFIELD,1786258360881449,true,true,saved_pad_reference,40.203776,-81.17709,,,40.203776,-81.17709,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,800c877a-6b4f-4a87-a710-b1e00af63c62,ascent--towe,TOWE,Harrison,Monroe,1786159709605865,true,true,verified_driver_entrance,40.385998,-81.212569,40.385998,-81.212569,,,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,15f62c54-ba3f-4c8d-bf17-2f410c9eb092,ascent--triplett,TRIPLETT,Harrison,FRANKLIN,1786258360881449,true,true,saved_pad_reference,40.32084,-81.22495,,,40.32084,-81.22495,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,0b675c3f-2c04-4901-955d-8629e7dba05e,ascent--una,UNA,Harrison,Short Creek,1787732756762534,true,true,saved_pad_reference,40.228835,-80.933934,,,40.228835,-80.933934,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,c8637048-5fcd-4565-94f0-8dcfce624dd2,ascent--victor,VICTOR,Harrison,Athens,1786258360881449,true,true,saved_pad_reference,40.016413,-81.189751,,,40.016413,-81.189751,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,7b6efac2-1fa8-46d0-be01-d58ed5762164,ascent--victoria,VICTORIA,Harrison,Athens,1787459253071652,true,true,saved_pad_reference,40.9992946,-81.0666759,,,40.9992946,-81.0666759,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,2650c579-b317-4cf5-baf4-1456abec1cb8,ascent--amber,AMBER,Jefferson,WELLS,1787459253071652,true,true,saved_pad_reference,40.255469,-80.702589,,,40.255469,-80.702589,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,896e6e84-29b1-493c-b77f-f531153351d0,ascent--archie,ARCHIE,Jefferson,WAYNE,1787459253071652,true,true,saved_pad_reference,40.335786,-80.817855,,,40.335786,-80.817855,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,3850e94a-826f-4b6b-a54f-d21d482fca46,ascent--athena,ATHENA,Jefferson,SMITHFIELD,1787459253071652,true,true,saved_pad_reference,40.278613,-80.765988,,,40.278613,-80.765988,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,86f059bc-72e2-468c-a93c-f468069d0295,ascent--atlas,ATLAS,Jefferson,WELLS,1787459253071652,true,true,saved_pad_reference,40.25091,-80.751329,,,40.25091,-80.751329,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,b6dae008-74d4-4976-9c72-fba7ae349c50,ascent--besece,BESECE,Jefferson,MOUNT PLEASANT,1787615581785257,true,true,saved_pad_reference,40.189775,-80.842997,,,40.189775,-80.842997,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,859bb8c8-e902-4085-b089-d0375c28ae6c,ascent--borum,BORUM,Jefferson,SMITHFIELD,1787459253071652,true,true,saved_pad_reference,40.290672,-80.85661,,,40.290672,-80.85661,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,45b2cfd7-1936-406d-bf6c-de0b8acc8e88,ascent--cecelia,CECELIA,Jefferson,WELLS,1787459253071652,true,true,saved_pad_reference,40.282447,-80.756322,,,40.282447,-80.756322,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,2fd33dcc-6dbe-4496-a730-295914cef940,ascent--cena,CENA,Jefferson,WAYNE,1787459253071652,true,true,saved_pad_reference,40.346562,-80.770844,,,40.346562,-80.770844,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,3e31e56b-6c85-4f0c-9a38-0554b42581a5,ascent--cermak,CERMAK,Jefferson,SMITHFIELD,1787459253071652,true,true,saved_pad_reference,40.244707,-80.807728,,,40.244707,-80.807728,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,757f6f6d-b427-4037-829e-9f31847421c8,ascent--cesario,CESARIO,Jefferson,MOUNT PLEASANT,1786258360881449,true,true,saved_pad_reference,40.198778,-80.784513,,,40.198778,-80.784513,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,0ce3a5b6-b2e0-4daa-b8de-66216c1818fc,ascent--club,CLUB,Jefferson,SMITHFIELD,1787459253071652,true,true,saved_pad_reference,40.220486,-80.852604,,,40.220486,-80.852604,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,6775a5be-1184-441c-a50c-4c51efd86eb1,ascent--colaianni,COLAIANNI,Jefferson,MOUNT PLEASANT,1787459253071652,true,true,saved_pad_reference,40.167723,-80.824732,,,40.167723,-80.824732,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,4f23bc46-4d15-4582-838f-e2ec74f7fe0c,ascent--collins,COLLINS,Jefferson,WAYNE,1786265812046205,true,true,saved_pad_reference,40.349789,-80.809605,,,40.349789,-80.809605,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,e70c6c4f-8f0e-480f-8a77-448fcf6d6d9c,ascent--creamer,CREAMER,Jefferson,WARREN,1787459253071652,true,true,saved_pad_reference,40.205254,-80.727134,,,40.205254,-80.727134,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,69c4cf2d-f404-48c5-b4a9-08099de4664b,ascent--cross-creek,CROSS CREEK,Jefferson,CROSS CREEK,1787459253071652,true,true,saved_pad_reference,40.310116,-80.711596,,,40.310116,-80.711596,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,055798cd-468d-4681-842c-7a53d72f95a8,ascent--crowell,CROWELL,Jefferson,WAYNE,1787459253071652,true,true,saved_pad_reference,40.33203,-80.83421,,,40.33203,-80.83421,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,2a3415ba-72b0-4125-93c2-06340504bc5e,ascent--dalrymple,DALRYMPLE,Jefferson,SMITHFIELD,1787459253071652,true,true,saved_pad_reference,40.253123,-80.860539,,,40.253123,-80.860539,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,95682186-7210-47b5-bd14-2f82ce775515,ascent--darrow,DARROW,Jefferson,MOUNT PLEASANT,1787459253071652,true,true,saved_pad_reference,40.184639,-80.823008,,,40.184639,-80.823008,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,18befd60-a104-4845-9e35-34a73cb9b109,ascent--dawson,DAWSON,Jefferson,SMITHFIELD,1787459253071652,true,true,saved_pad_reference,40.280689,-80.808585,,,40.280689,-80.808585,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,18257dbf-d681-46dd-be38-a8e4a6aab56f,ascent--dickson,DICKSON,Jefferson,CROSS CREEK,1787459253071652,true,true,saved_pad_reference,40.307082,-80.694744,,,40.307082,-80.694744,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,cc6fa7ae-178c-434a-a36a-321a5d326563,ascent--doyen,DOYEN,Jefferson,WELLS,1787459253071652,true,true,saved_pad_reference,40.256018,-80.697324,,,40.256018,-80.697324,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,5484ef9c-cc1f-4eca-9527-63d4a64183fb,ascent--elite,ELITE,Jefferson,MOUNT PLEASANT,1787459253071652,true,true,saved_pad_reference,40.188588,-80.805198,,,40.188588,-80.805198,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,b17d1649-f569-4bff-87e3-0530138ba511,ascent--faldowski,FALDOWSKI,Jefferson,SMITHFIELD,1787459253071652,true,true,saved_pad_reference,40.217224,-80.808182,,,40.217224,-80.808182,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,d026b46b-5e9b-478c-b59f-fcb9a29d7ed0,ascent--fauna,FAUNA,Jefferson,Wells,1786265812046205,true,true,official_wellhead_reference,40.279773,-80.627905,,,,,,,40.279773,-80.627905,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,f9ba8f15-85b3-402f-847b-d3b3d32bfc0a,ascent--ferguson,FERGUSON,Jefferson,SMITHFIELD,1787459253071652,true,true,saved_pad_reference,40.234358,-80.779074,,,40.234358,-80.779074,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,9aba1dc6-2e10-4560-8e16-1a6e87edea30,ascent--gabriel,GABRIEL,Jefferson,WELLS,1787459253071652,true,true,saved_pad_reference,40.25435,-80.722696,,,40.25435,-80.722696,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,d8602def-c1de-44a3-a38d-2def80ac4ff3,ascent--geno,GENO,Jefferson,SMITHFIELD,1786265812046205,true,true,saved_pad_reference,40.276687,-80.817741,,,40.276687,-80.817741,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,4a24f660-f6c9-4b5b-a405-43402c41e365,ascent--giusto,GIUSTO,Jefferson,CROSS CREEK,1786258360881449,true,true,saved_pad_reference,40.346415,-80.678759,,,40.346415,-80.678759,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,b7e472dd-7102-494f-8114-45c124f4e2bc,ascent--gordon,GORDON,Jefferson,CROSS CREEK,1787459253071652,true,true,saved_pad_reference,40.315718,-80.716675,,,40.315718,-80.716675,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,74264915-dd02-430f-9e56-e109a5fdff58,ascent--griswold,GRISWOLD,Jefferson,WAYNE,1787459253071652,true,true,saved_pad_reference,40.31714,-80.801752,,,40.31714,-80.801752,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,656f5543-21fc-4b7b-a541-0497b7fab488,ascent--grywalski,GRYWALSKI,Jefferson,MOUNT PLEASANT,1787459253071652,true,true,saved_pad_reference,40.201238,-80.829907,,,40.201238,-80.829907,,,,,false,false
098667bf-a39f-4e7b-86e1-0706c882943c,6,3c3ef18f-8bca-4c97-af4e-9dce8cf8733b,ascent--hammock,HAMMOCK,Jefferson,CROSS CREEK,1787459253071652,true,true,saved_pad_reference,40.353166,-80.671297,,,40.353166,-80.671297,,,,,false,false
